Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,RightUpperArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot
"(0.82, 336.36, 345.00)","(7.96, 3.58, 340.42)","(1.41, 5.90, 340.61)","(30.61, 137.20, 185.52)","(28.07, 146.89, 186.49)","(18.90, 135.72, 174.86)","(12.06, 275.35, 167.26)","(14.91, 286.02, 178.72)","(8.58, 321.03, 170.18)","(354.42, 356.08, 176.44)","(357.52, 351.33, 178.14)","(293.11, 353.30, 172.93)","(349.87, 351.44, 178.20)","(350.53, 348.70, 174.42)","(288.00, 3.43, 166.57)",
"(1.38, 335.98, 344.94)","(8.26, 3.16, 341.21)","(1.68, 5.39, 341.40)","(28.40, 137.05, 185.55)","(26.16, 146.81, 186.14)","(18.21, 135.49, 174.50)","(12.49, 274.79, 167.24)","(15.21, 285.46, 178.68)","(8.47, 321.15, 170.01)","(355.41, 355.58, 176.32)","(358.31, 350.91, 178.12)","(293.88, 353.51, 172.29)","(350.40, 351.05, 178.08)","(351.04, 348.33, 174.50)","(288.88, 2.13, 167.53)",
"(1.81, 335.37, 345.07)","(8.73, 2.61, 341.58)","(2.14, 4.80, 341.79)","(27.69, 136.98, 185.65)","(25.07, 146.49, 185.98)","(15.33, 137.16, 172.28)","(12.54, 274.17, 167.21)","(15.20, 284.95, 178.76)","(8.48, 320.69, 170.11)","(355.92, 354.97, 176.58)","(358.96, 350.19, 178.44)","(294.63, 352.04, 173.14)","(350.92, 350.66, 178.21)","(351.77, 347.77, 174.97)","(289.20, 0.02, 169.32)",
"(2.39, 335.03, 345.39)","(9.16, 2.07, 341.82)","(2.56, 4.24, 342.04)","(27.01, 136.85, 185.98)","(24.41, 146.27, 186.28)","(14.38, 137.39, 171.63)","(12.47, 273.73, 167.47)","(14.96, 284.48, 179.22)","(7.79, 320.03, 170.54)","(356.56, 354.75, 177.01)","(359.52, 349.98, 178.85)","(295.45, 350.81, 174.26)","(351.87, 350.48, 178.36)","(352.44, 347.64, 175.26)","(289.85, 357.90, 171.42)",
"(3.00, 335.18, 345.71)","(9.40, 1.46, 342.09)","(2.79, 3.59, 342.32)","(26.73, 136.50, 186.29)","(24.26, 146.02, 186.61)","(14.14, 136.09, 172.05)","(12.19, 272.48, 167.88)","(14.57, 283.22, 179.78)","(7.60, 318.57, 170.99)","(357.24, 355.04, 177.40)","(0.37, 350.20, 179.38)","(296.25, 350.29, 175.13)","(352.40, 350.66, 178.38)","(353.14, 347.88, 175.46)","(290.39, 357.24, 172.38)",
"(3.71, 335.18, 346.04)","(9.54, 0.52, 342.09)","(2.93, 2.65, 342.32)","(27.07, 135.55, 186.59)","(24.64, 145.19, 186.91)","(14.26, 135.58, 172.27)","(11.78, 271.99, 168.20)","(14.52, 282.03, 180.23)","(8.66, 315.84, 170.11)","(358.34, 355.36, 178.05)","(1.31, 350.59, 180.13)","(297.37, 349.23, 176.77)","(353.88, 350.94, 178.49)","(354.33, 348.14, 175.89)","(291.87, 355.89, 174.13)",
"(4.15, 335.03, 346.29)","(9.66, 0.25, 342.24)","(3.05, 2.37, 342.48)","(27.63, 134.97, 186.60)","(25.29, 144.66, 187.10)","(16.30, 135.60, 172.67)","(12.02, 271.11, 168.17)","(14.79, 281.46, 179.93)","(8.46, 315.42, 169.75)","(358.86, 355.40, 178.27)","(1.97, 350.66, 180.60)","(297.95, 349.13, 176.97)","(354.39, 350.91, 178.45)","(355.29, 348.05, 176.03)","(292.69, 355.06, 174.96)",
"(4.53, 334.96, 346.43)","(10.13, 0.47, 342.55)","(3.50, 2.55, 342.80)","(28.02, 134.92, 186.73)","(26.06, 144.75, 187.53)","(15.82, 134.64, 173.41)","(12.41, 270.95, 167.83)","(15.35, 281.42, 179.35)","(7.95, 315.95, 169.91)","(359.15, 355.48, 178.46)","(2.33, 350.73, 180.62)","(298.32, 349.20, 176.97)","(355.17, 350.85, 178.34)","(355.84, 347.99, 176.13)","(293.05, 354.43, 175.63)",
"(4.90, 335.12, 346.60)","(10.51, 0.79, 342.81)","(3.87, 2.84, 343.07)","(28.31, 135.27, 187.05)","(26.10, 145.06, 187.73)","(15.36, 134.08, 173.80)","(13.28, 271.08, 167.22)","(15.98, 281.45, 178.84)","(9.99, 315.42, 168.03)","(359.35, 355.67, 178.46)","(2.43, 350.88, 180.59)","(298.43, 349.27, 177.04)","(355.46, 351.12, 178.36)","(355.96, 348.21, 176.19)","(293.12, 354.45, 175.86)",
"(5.15, 335.11, 346.66)","(11.07, 1.47, 343.23)","(4.42, 3.48, 343.50)","(28.02, 136.05, 187.43)","(25.61, 145.81, 187.94)","(15.36, 134.08, 173.80)","(14.00, 271.40, 166.35)","(17.00, 281.90, 177.85)","(9.73, 316.72, 167.95)","(359.43, 355.69, 178.46)","(2.45, 350.94, 180.55)","(298.33, 349.68, 176.67)","(355.34, 351.17, 178.43)","(355.69, 348.29, 176.16)","(292.91, 355.11, 175.28)",
"(5.12, 334.88, 346.63)","(11.37, 2.08, 343.59)","(4.70, 4.04, 343.87)","(27.53, 136.63, 187.52)","(25.10, 146.45, 187.82)","(14.80, 133.85, 174.33)","(14.50, 271.91, 165.98)","(17.28, 282.19, 177.68)","(10.06, 318.06, 168.01)","(359.41, 355.43, 178.39)","(2.34, 350.64, 180.43)","(298.17, 349.62, 176.38)","(355.10, 350.90, 178.36)","(355.43, 348.06, 176.00)","(292.71, 355.42, 174.67)",
"(5.01, 334.65, 346.53)","(11.48, 2.61, 344.01)","(4.80, 4.53, 344.28)","(27.04, 137.20, 187.45)","(24.85, 146.72, 187.51)","(13.95, 134.98, 173.44)","(14.77, 272.22, 165.95)","(17.60, 282.73, 177.85)","(10.97, 317.86, 167.81)","(359.18, 355.19, 178.28)","(2.16, 350.48, 180.36)","(297.92, 349.56, 176.23)","(354.83, 350.68, 178.30)","(355.02, 347.77, 175.81)","(292.23, 355.63, 174.12)",
"(4.84, 334.60, 346.46)","(11.44, 2.83, 344.16)","(4.76, 4.73, 344.43)","(26.96, 137.35, 187.25)","(24.87, 146.84, 187.35)","(14.50, 135.77, 173.19)","(15.08, 272.60, 166.16)","(17.85, 282.97, 178.13)","(11.18, 318.05, 168.10)","(358.92, 355.13, 178.19)","(1.79, 350.38, 180.25)","(297.65, 349.56, 176.15)","(354.26, 350.61, 178.34)","(354.48, 347.73, 175.73)","(291.80, 355.82, 173.87)",
"(4.35, 334.60, 346.46)","(10.95, 3.14, 344.26)","(4.26, 5.03, 344.51)","(27.20, 137.43, 186.89)","(25.29, 147.04, 187.09)","(14.63, 135.91, 173.18)","(15.38, 272.93, 166.67)","(18.18, 283.47, 178.94)","(11.56, 318.13, 168.65)","(358.53, 355.05, 178.22)","(1.48, 350.32, 180.29)","(297.16, 349.41, 176.21)","(353.72, 350.52, 178.67)","(353.93, 347.66, 175.93)","(291.16, 355.24, 174.39)",
"(4.08, 334.63, 346.55)","(10.62, 3.05, 344.24)","(3.94, 4.94, 344.48)","(27.38, 137.24, 186.59)","(25.58, 146.88, 186.82)","(15.16, 135.28, 173.14)","(15.34, 273.00, 167.11)","(18.15, 283.49, 179.31)","(11.37, 318.25, 169.04)","(358.21, 355.03, 178.36)","(1.06, 350.31, 180.48)","(296.88, 349.07, 176.57)","(353.54, 350.49, 178.94)","(353.71, 347.62, 176.14)","(290.70, 354.51, 175.19)",
"(4.04, 334.64, 346.57)","(10.28, 2.92, 344.20)","(3.60, 4.81, 344.43)","(27.55, 137.05, 186.33)","(25.78, 146.66, 186.59)","(15.53, 135.09, 173.06)","(15.28, 273.00, 167.42)","(18.02, 283.46, 179.68)","(11.20, 318.21, 169.45)","(357.92, 354.95, 178.58)","(0.78, 350.28, 180.64)","(296.41, 348.29, 177.38)","(353.46, 350.41, 179.17)","(353.44, 347.52, 176.50)","(290.50, 354.01, 175.66)",
"(4.04, 334.64, 346.57)","(10.10, 2.81, 344.24)","(3.42, 4.69, 344.46)","(27.63, 136.79, 186.11)","(25.83, 146.54, 186.52)","(15.71, 135.01, 172.94)","(15.28, 273.00, 167.42)","(18.08, 283.28, 180.20)","(11.51, 317.87, 169.62)","(357.49, 354.83, 178.76)","(0.41, 350.14, 180.89)","(296.06, 347.73, 177.85)","(353.36, 350.28, 179.44)","(353.33, 347.42, 176.66)","(290.34, 353.45, 176.14)",
"(3.38, 334.40, 347.11)","(9.75, 2.58, 344.46)","(3.05, 4.43, 344.67)","(27.59, 136.30, 185.72)","(25.84, 146.04, 186.15)","(15.64, 134.56, 172.61)","(15.28, 273.00, 167.42)","(18.58, 283.02, 180.53)","(12.17, 317.24, 169.77)","(357.11, 354.63, 179.09)","(359.84, 349.94, 181.30)","(295.64, 346.62, 178.86)","(353.35, 350.05, 179.74)","(353.31, 347.18, 176.92)","(290.32, 352.70, 176.75)",
"(3.26, 334.33, 347.27)","(9.48, 2.45, 344.75)","(2.78, 4.27, 344.95)","(27.48, 135.99, 185.40)","(25.73, 145.71, 185.83)","(15.67, 134.34, 172.32)","(15.28, 273.00, 167.42)","(18.86, 282.92, 180.70)","(12.32, 317.08, 169.96)","(356.98, 354.55, 179.31)","(359.79, 349.89, 181.51)","(295.63, 346.14, 179.31)","(353.45, 349.96, 179.89)","(353.37, 347.10, 177.12)","(290.32, 352.06, 177.34)",
"(3.24, 334.29, 347.49)","(9.32, 2.41, 345.05)","(2.61, 4.19, 345.24)","(27.32, 135.80, 185.12)","(25.59, 145.44, 185.42)","(15.46, 134.15, 171.96)","(16.11, 272.48, 168.75)","(19.08, 282.82, 180.89)","(12.60, 316.86, 169.99)","(357.03, 354.52, 179.56)","(359.83, 349.88, 181.62)","(295.66, 345.84, 179.63)","(353.49, 349.93, 180.05)","(353.42, 347.05, 177.33)","(290.39, 351.21, 178.19)",
"(3.27, 334.26, 347.63)","(9.23, 2.40, 345.27)","(2.52, 4.16, 345.46)","(27.19, 135.68, 184.93)","(25.53, 145.34, 185.27)","(15.53, 134.29, 171.68)","(16.22, 272.44, 168.82)","(19.22, 282.74, 181.02)","(12.72, 316.64, 169.98)","(357.19, 354.47, 179.77)","(0.12, 349.82, 181.91)","(296.03, 345.26, 180.20)","(353.75, 349.86, 180.30)","(353.57, 347.02, 177.54)","(290.57, 350.46, 178.97)",
"(3.48, 334.21, 348.02)","(9.20, 2.47, 345.60)","(2.47, 4.19, 345.77)","(26.96, 135.64, 184.74)","(25.35, 145.34, 185.08)","(15.44, 134.16, 171.52)","(16.58, 272.38, 168.91)","(19.58, 282.65, 180.97)","(13.09, 316.61, 169.83)","(357.71, 354.44, 180.11)","(0.76, 349.83, 182.28)","(296.39, 345.07, 180.41)","(354.22, 349.86, 180.50)","(354.09, 346.97, 177.95)","(290.97, 349.37, 180.14)",
"(3.74, 334.07, 348.28)","(9.31, 2.46, 345.87)","(2.58, 4.15, 346.04)","(26.75, 135.62, 184.76)","(25.16, 145.34, 185.11)","(15.19, 133.98, 171.51)","(16.58, 272.38, 168.91)","(19.87, 282.51, 180.85)","(13.31, 316.49, 169.65)","(358.03, 354.35, 180.32)","(0.96, 349.77, 182.44)","(296.39, 345.07, 180.41)","(354.59, 349.79, 180.61)","(354.36, 346.92, 178.08)","(291.34, 348.98, 180.50)",
"(3.96, 333.88, 348.47)","(9.49, 2.35, 346.28)","(2.75, 3.99, 346.45)","(26.47, 135.56, 184.85)","(24.86, 145.29, 185.19)","(14.74, 133.78, 171.49)","(16.95, 272.18, 168.76)","(20.14, 282.24, 180.68)","(13.57, 316.24, 169.41)","(358.31, 354.20, 180.47)","(1.21, 349.65, 182.58)","(297.27, 344.45, 180.96)","(354.95, 349.65, 180.62)","(354.79, 346.77, 178.16)","(291.59, 348.81, 180.58)",
"(4.15, 333.67, 348.58)","(9.77, 2.05, 346.69)","(3.01, 3.65, 346.87)","(25.99, 135.38, 185.02)","(24.47, 145.18, 185.30)","(14.15, 133.62, 171.42)","(17.40, 271.63, 168.50)","(20.43, 281.86, 180.52)","(13.77, 315.98, 169.26)","(358.59, 353.96, 180.58)","(1.48, 349.39, 182.74)","(297.59, 344.01, 181.13)","(355.25, 349.45, 180.60)","(355.22, 346.49, 178.21)","(291.98, 348.40, 180.75)",
"(4.38, 333.36, 348.70)","(10.00, 1.74, 347.02)","(3.23, 3.30, 347.20)","(25.59, 135.13, 185.19)","(23.87, 144.84, 185.51)","(13.86, 133.57, 171.38)","(17.61, 271.23, 168.33)","(20.66, 281.39, 180.32)","(13.93, 315.50, 168.99)","(358.84, 353.70, 180.68)","(1.70, 349.12, 182.83)","(297.80, 343.80, 181.13)","(355.53, 349.26, 180.57)","(355.53, 346.24, 178.23)","(292.29, 348.04, 180.83)",
"(4.70, 332.87, 348.83)","(10.22, 1.40, 347.31)","(3.44, 2.92, 347.49)","(25.16, 134.73, 185.45)","(23.59, 144.55, 185.74)","(13.34, 133.04, 171.54)","(17.88, 270.60, 168.04)","(20.91, 280.80, 180.04)","(14.20, 314.67, 168.47)","(359.21, 353.36, 180.75)","(2.08, 348.77, 182.91)","(298.23, 343.52, 181.07)","(355.92, 348.88, 180.52)","(355.76, 345.98, 178.25)","(292.48, 347.68, 180.96)",
"(4.86, 332.67, 348.86)","(10.39, 1.15, 347.46)","(3.61, 2.66, 347.65)","(24.92, 134.56, 185.68)","(23.50, 144.41, 185.83)","(13.27, 132.77, 171.57)","(17.97, 270.25, 167.86)","(20.99, 280.45, 179.87)","(14.13, 314.25, 168.24)","(359.47, 353.12, 180.78)","(2.31, 348.60, 182.95)","(298.48, 343.38, 181.03)","(356.09, 348.71, 180.51)","(355.92, 345.78, 178.28)","(292.59, 347.30, 181.14)",
"(5.01, 332.64, 348.97)","(10.52, 1.09, 347.58)","(3.74, 2.59, 347.76)","(24.77, 134.54, 185.68)","(23.59, 144.26, 186.11)","(13.03, 132.50, 171.67)","(17.75, 270.09, 167.79)","(21.02, 280.31, 179.70)","(14.22, 314.05, 168.13)","(359.70, 353.07, 180.74)","(2.62, 348.47, 182.86)","(298.79, 343.49, 180.79)","(356.28, 348.64, 180.50)","(356.09, 345.71, 178.24)","(292.54, 347.32, 181.08)",
"(5.11, 332.56, 348.95)","(10.56, 1.03, 347.65)","(3.78, 2.51, 347.84)","(24.72, 134.52, 185.77)","(23.62, 144.22, 186.17)","(12.71, 132.06, 171.91)","(17.78, 269.98, 167.75)","(21.08, 280.11, 179.59)","(14.42, 313.82, 167.86)","(359.87, 353.06, 180.68)","(2.81, 348.47, 182.84)","(298.94, 343.45, 180.83)","(356.31, 348.59, 180.48)","(356.16, 345.66, 178.27)","(292.65, 346.96, 181.39)",
"(5.17, 332.55, 348.96)","(10.78, 0.94, 347.68)","(4.00, 2.42, 347.87)","(24.68, 134.50, 185.74)","(23.61, 144.19, 186.10)","(13.03, 132.14, 171.83)","(17.80, 269.82, 167.65)","(21.09, 279.91, 179.57)","(14.12, 313.90, 168.04)","(359.88, 353.05, 180.66)","(2.69, 348.46, 182.88)","(298.82, 343.19, 181.09)","(356.31, 348.57, 180.46)","(356.06, 345.66, 178.13)","(292.40, 347.42, 180.91)",
"(5.17, 332.59, 348.93)","(10.74, 0.93, 347.72)","(3.96, 2.40, 347.91)","(24.64, 134.54, 185.73)","(23.57, 144.23, 186.08)","(12.69, 132.04, 171.81)","(17.83, 269.80, 167.70)","(21.13, 279.95, 179.67)","(14.65, 313.66, 167.79)","(359.84, 353.07, 180.68)","(2.62, 348.50, 182.90)","(298.74, 343.20, 181.12)","(356.23, 348.59, 180.41)","(355.96, 345.66, 178.06)","(292.35, 347.65, 180.65)",
"(5.16, 332.61, 348.90)","(10.73, 0.87, 347.68)","(3.95, 2.35, 347.87)","(24.66, 134.53, 185.72)","(23.64, 144.23, 186.07)","(13.06, 132.30, 171.69)","(17.82, 269.77, 167.77)","(21.11, 279.92, 179.74)","(14.43, 313.69, 167.95)","(359.70, 353.08, 180.65)","(2.45, 348.50, 182.85)","(298.68, 343.23, 181.10)","(356.13, 348.59, 180.39)","(355.86, 345.67, 178.03)","(292.19, 347.72, 180.60)",
"(5.09, 332.66, 348.86)","(10.70, 0.86, 347.65)","(3.92, 2.34, 347.84)","(24.75, 134.53, 185.68)","(23.79, 144.25, 186.08)","(13.14, 132.22, 171.80)","(17.78, 269.79, 167.87)","(21.06, 279.93, 179.89)","(14.38, 313.70, 168.09)","(359.50, 353.11, 180.57)","(2.28, 348.51, 182.77)","(298.20, 343.47, 180.84)","(356.02, 348.61, 180.42)","(355.74, 345.69, 178.05)","(292.04, 347.62, 180.74)",
"(4.92, 332.79, 348.78)","(10.59, 0.84, 347.47)","(3.81, 2.34, 347.66)","(24.99, 134.58, 185.62)","(24.07, 144.33, 186.08)","(13.33, 132.21, 171.83)","(17.64, 269.86, 168.04)","(20.93, 279.97, 180.09)","(14.27, 313.76, 168.27)","(359.22, 353.21, 180.49)","(2.28, 348.51, 182.77)","(297.87, 343.57, 180.84)","(355.89, 348.69, 180.48)","(355.57, 345.80, 178.12)","(291.90, 347.59, 180.88)",
"(4.80, 332.94, 348.73)","(10.47, 0.89, 347.32)","(3.69, 2.41, 347.51)","(25.14, 134.63, 185.55)","(24.26, 144.40, 186.03)","(13.67, 132.36, 171.81)","(17.49, 270.00, 168.23)","(20.78, 280.09, 180.31)","(14.17, 313.85, 168.47)","(359.03, 353.33, 180.48)","(1.72, 348.73, 182.64)","(297.68, 343.60, 180.91)","(355.75, 348.80, 180.49)","(355.41, 345.91, 178.06)","(291.67, 347.88, 180.69)",
"(4.68, 333.10, 348.66)","(10.35, 0.97, 347.20)","(3.58, 2.51, 347.38)","(25.37, 134.73, 185.40)","(24.51, 144.49, 185.91)","(13.83, 132.38, 171.79)","(17.37, 270.16, 168.40)","(20.67, 280.24, 180.55)","(14.24, 313.94, 168.63)","(358.84, 353.47, 180.46)","(1.47, 348.92, 182.65)","(297.54, 343.63, 180.98)","(355.47, 348.94, 180.46)","(355.15, 346.03, 177.96)","(291.42, 348.36, 180.30)",
"(4.52, 333.28, 348.58)","(10.18, 1.06, 347.02)","(3.41, 2.62, 347.20)","(25.52, 134.80, 185.28)","(24.73, 144.60, 185.79)","(14.15, 132.54, 171.72)","(17.28, 270.35, 168.61)","(20.61, 280.40, 180.75)","(14.18, 314.14, 168.83)","(358.69, 353.66, 180.45)","(1.40, 349.07, 182.64)","(297.54, 343.63, 180.98)","(355.29, 349.07, 180.43)","(354.94, 346.19, 177.86)","(291.20, 348.70, 180.09)",
"(4.32, 333.62, 348.43)","(9.98, 1.25, 346.79)","(3.22, 2.84, 346.97)","(25.78, 135.03, 185.19)","(24.98, 144.85, 185.79)","(14.42, 132.79, 171.80)","(17.13, 270.63, 168.86)","(20.47, 280.65, 181.04)","(14.12, 314.32, 168.99)","(358.48, 353.94, 180.28)","(1.20, 349.35, 182.43)","(296.97, 344.56, 180.57)","(354.96, 349.35, 180.40)","(354.68, 346.43, 177.80)","(290.91, 349.10, 179.97)",
"(4.25, 333.70, 348.36)","(9.95, 1.26, 346.67)","(3.20, 2.86, 346.86)","(25.92, 135.13, 185.19)","(25.13, 144.97, 185.82)","(14.48, 132.91, 171.88)","(17.04, 270.70, 168.93)","(20.36, 280.69, 181.13)","(14.04, 314.41, 169.07)","(358.40, 354.00, 180.19)","(1.05, 349.46, 182.27)","(296.85, 344.81, 180.37)","(354.87, 349.45, 180.40)","(354.58, 346.53, 177.80)","(290.87, 349.18, 179.95)",
"(4.16, 333.84, 348.24)","(9.91, 1.29, 346.55)","(3.16, 2.91, 346.73)","(26.09, 135.25, 185.24)","(25.27, 145.11, 185.92)","(14.67, 133.12, 172.00)","(16.98, 270.73, 168.97)","(20.22, 280.76, 181.25)","(13.90, 314.56, 169.23)","(358.30, 354.15, 180.05)","(1.02, 349.57, 182.19)","(296.80, 345.02, 180.24)","(354.81, 349.56, 180.32)","(354.55, 346.65, 177.73)","(290.85, 349.62, 179.62)",
"(4.14, 333.89, 348.14)","(9.89, 1.26, 346.36)","(3.14, 2.90, 346.54)","(26.32, 135.34, 185.30)","(25.58, 145.27, 186.06)","(14.80, 133.19, 172.15)","(16.98, 270.73, 168.97)","(20.06, 280.75, 181.42)","(13.80, 314.56, 169.33)","(358.33, 354.22, 179.96)","(1.06, 349.64, 182.15)","(296.80, 345.21, 180.13)","(354.73, 349.64, 180.15)","(354.53, 346.76, 177.50)","(290.84, 350.29, 178.99)",
"(4.14, 333.91, 348.03)","(9.88, 1.22, 346.23)","(3.13, 2.87, 346.42)","(26.43, 135.37, 185.32)","(25.67, 145.32, 186.12)","(14.96, 133.18, 172.27)","(16.57, 270.84, 169.24)","(19.99, 280.74, 181.46)","(13.72, 314.53, 169.35)","(358.37, 354.24, 179.89)","(1.14, 349.67, 182.10)","(296.90, 345.46, 179.87)","(354.71, 349.66, 180.01)","(354.55, 346.78, 177.35)","(290.86, 350.72, 178.54)",
"(4.17, 333.93, 347.94)","(9.92, 1.16, 346.20)","(3.18, 2.82, 346.39)","(26.52, 135.44, 185.41)","(25.72, 145.42, 186.27)","(15.00, 133.28, 172.38)","(16.50, 270.84, 169.27)","(19.91, 280.71, 181.51)","(13.66, 314.50, 169.34)","(358.47, 354.28, 179.77)","(1.28, 349.71, 181.97)","(296.98, 345.73, 179.61)","(354.72, 349.70, 179.90)","(354.60, 346.82, 177.26)","(290.90, 350.87, 178.42)",
"(4.22, 333.91, 347.86)","(10.00, 1.09, 346.15)","(3.26, 2.75, 346.35)","(26.56, 135.49, 185.53)","(25.74, 145.47, 186.39)","(14.98, 133.36, 172.50)","(16.40, 270.76, 169.25)","(19.85, 280.62, 181.48)","(13.59, 314.41, 169.24)","(358.56, 354.27, 179.64)","(1.37, 349.70, 181.86)","(297.07, 346.19, 179.09)","(354.75, 349.70, 179.84)","(354.67, 346.82, 177.24)","(290.97, 350.86, 178.43)",
"(4.31, 333.83, 347.75)","(10.15, 0.95, 346.11)","(3.41, 2.62, 346.31)","(26.56, 135.52, 185.76)","(25.72, 145.54, 186.66)","(14.90, 133.34, 172.74)","(16.33, 270.61, 169.15)","(19.80, 280.42, 181.35)","(13.55, 314.29, 169.07)","(358.72, 354.22, 179.49)","(1.58, 349.62, 181.71)","(297.07, 346.19, 179.09)","(354.85, 349.66, 179.72)","(354.82, 346.79, 177.15)","(291.12, 351.04, 178.20)",
"(4.38, 333.76, 347.71)","(10.25, 0.84, 346.11)","(3.51, 2.51, 346.31)","(26.54, 135.51, 185.89)","(25.69, 145.53, 186.78)","(14.89, 133.34, 172.84)","(16.32, 270.54, 169.12)","(19.79, 280.28, 181.31)","(13.54, 314.18, 169.01)","(358.82, 354.17, 179.50)","(1.68, 349.58, 181.77)","(297.31, 346.32, 178.85)","(354.93, 349.62, 179.63)","(354.92, 346.74, 177.07)","(291.21, 351.19, 178.00)",
"(4.44, 333.67, 347.69)","(10.32, 0.73, 346.13)","(3.57, 2.39, 346.33)","(26.52, 135.48, 185.95)","(25.68, 145.51, 186.84)","(14.86, 133.29, 172.89)","(16.29, 270.35, 169.08)","(19.78, 280.13, 181.31)","(13.49, 314.03, 168.98)","(358.91, 354.09, 179.54)","(1.74, 349.52, 181.82)","(297.39, 346.17, 178.93)","(354.98, 349.56, 179.57)","(355.01, 346.67, 177.02)","(291.29, 351.27, 177.83)",
"(4.49, 333.56, 347.70)","(10.35, 0.58, 346.17)","(3.60, 2.24, 346.37)","(26.49, 135.41, 186.00)","(25.65, 145.43, 186.88)","(14.80, 133.17, 172.90)","(16.30, 270.19, 169.08)","(19.80, 279.96, 181.32)","(13.52, 313.84, 168.94)","(358.98, 353.99, 179.57)","(1.80, 349.43, 181.85)","(297.46, 346.07, 178.94)","(355.08, 349.45, 179.55)","(355.13, 346.54, 177.06)","(291.38, 350.97, 178.02)",
"(4.53, 333.41, 347.74)","(10.36, 0.49, 346.21)","(3.62, 2.14, 346.41)","(26.45, 135.31, 186.01)","(25.61, 145.34, 186.89)","(14.80, 133.10, 172.89)","(16.34, 270.04, 169.09)","(19.87, 279.79, 181.35)","(13.58, 313.65, 168.91)","(359.03, 353.90, 179.59)","(1.86, 349.32, 181.87)","(297.51, 346.00, 178.92)","(355.16, 349.37, 179.58)","(355.19, 346.47, 177.15)","(291.41, 350.69, 178.26)",
"(4.54, 333.29, 347.81)","(10.37, 0.29, 346.35)","(3.62, 1.93, 346.55)","(26.34, 135.11, 185.99)","(25.54, 145.17, 186.88)","(14.73, 132.88, 172.86)","(16.45, 269.83, 169.13)","(19.99, 279.56, 181.39)","(13.69, 313.36, 168.88)","(359.07, 353.75, 179.64)","(1.88, 349.19, 181.92)","(297.53, 345.76, 179.02)","(355.25, 349.22, 179.72)","(355.20, 346.32, 177.31)","(291.38, 350.05, 178.79)",
"(4.53, 333.18, 347.88)","(10.34, 0.15, 346.46)","(3.59, 1.77, 346.66)","(26.26, 134.95, 185.94)","(25.48, 145.02, 186.82)","(14.66, 132.71, 172.77)","(16.56, 269.63, 169.17)","(20.09, 279.38, 181.43)","(13.78, 313.16, 168.87)","(359.08, 353.62, 179.75)","(1.87, 349.10, 182.02)","(297.54, 345.52, 179.20)","(355.26, 349.09, 179.82)","(355.18, 346.20, 177.39)","(291.32, 349.81, 178.95)",
"(4.51, 333.07, 347.97)","(10.30, 0.05, 346.55)","(3.55, 1.67, 346.74)","(26.17, 134.80, 185.85)","(25.42, 144.88, 186.73)","(14.64, 132.59, 172.66)","(16.63, 269.53, 169.23)","(20.20, 279.22, 181.52)","(13.88, 312.97, 168.92)","(359.07, 353.51, 179.89)","(1.82, 348.97, 182.24)","(297.54, 344.93, 179.72)","(355.25, 348.97, 179.92)","(355.13, 346.09, 177.46)","(291.23, 349.50, 179.14)",
"(4.47, 332.97, 348.08)","(10.20, 359.89, 346.71)","(3.45, 1.49, 346.90)","(26.11, 134.63, 185.75)","(25.39, 144.73, 186.62)","(14.63, 132.43, 172.55)","(16.77, 269.36, 169.35)","(20.32, 279.08, 181.64)","(14.00, 312.78, 168.97)","(359.03, 353.41, 180.04)","(1.76, 348.89, 182.37)","(297.48, 344.54, 180.05)","(355.23, 348.85, 180.03)","(355.08, 345.97, 177.55)","(291.17, 349.20, 179.36)",
"(4.37, 332.84, 348.26)","(10.05, 359.73, 346.88)","(3.29, 1.30, 347.07)","(26.03, 134.37, 185.53)","(25.38, 144.48, 186.41)","(14.67, 132.17, 172.36)","(16.93, 269.20, 169.53)","(20.52, 278.86, 181.85)","(14.17, 312.52, 169.06)","(358.91, 353.25, 180.22)","(1.60, 348.75, 182.52)","(297.36, 344.12, 180.36)","(355.27, 348.69, 180.25)","(355.05, 345.80, 177.79)","(291.11, 348.46, 180.01)",
"(4.31, 332.76, 348.44)","(9.93, 359.67, 346.98)","(3.17, 1.23, 347.16)","(25.99, 134.24, 185.37)","(25.39, 144.37, 186.27)","(14.69, 132.05, 172.22)","(16.99, 269.15, 169.61)","(20.62, 278.79, 182.00)","(14.27, 312.39, 169.14)","(358.84, 353.22, 180.29)","(1.53, 348.72, 182.57)","(297.31, 344.00, 180.47)","(355.29, 348.66, 180.39)","(355.03, 345.75, 177.94)","(291.05, 347.96, 180.52)",
"(4.25, 332.70, 348.60)","(9.80, 359.64, 347.07)","(3.03, 1.20, 347.25)","(25.97, 134.16, 185.24)","(25.40, 144.28, 186.11)","(14.73, 131.97, 172.08)","(16.99, 269.15, 169.61)","(20.70, 278.74, 182.13)","(14.36, 312.28, 169.20)","(358.78, 353.21, 180.38)","(1.44, 348.70, 182.67)","(297.23, 343.71, 180.77)","(355.28, 348.64, 180.49)","(354.99, 345.74, 178.02)","(290.97, 347.76, 180.72)",
